JZ 
23186,14507,城区 1.0,50878
4360,2827,城区 1.0,50879
28074,11431,城区 1.0,50880
7152,271,城区 1.0,50881
10268,4693,城区 1.0,50882
19885,337,城区 1.0,50883
31311,2604,城区 1.0,50884
12677,406,城区 1.0,50885
7768,14022,城区 1.0,50886
19413,5000,城区 1.0,50887
542,2537,城区 1.0,50888
30038,6388,城区 1.0,50889
7355,13289,城区 1.0,50890
31647,3181,城区 1.0,50891
13093,1584,城区 1.0,50892
10987,10761,城区 1.0,50893
20493,8217,城区 1.0,50894
9501,2482,城区 1.0,50895
29447,665,城区 1.0,50896
10753,7104,城区 1.0,50897
15084,4095,城区 1.0,50898
13525,221,城区 1.0,50899
3964,6781,城区 1.0,50900
4872,8106,城区 1.0,50901
3656,3343,城区 1.0,50902
22593,12080,城区 1.0,50903
16080,14868,城区 1.0,50904
21411,13713,城区 1.0,50905
20968,3251,城区 1.0,50906
27216,12079,城区 1.0,50907
28768,2040,城区 1.0,50908
31531,12933,城区 1.0,50909
23779,5663,城区 1.0,50910
12259,11653,城区 1.0,50911
27936,2095,城区 1.0,50912
24365,11874,城区 1.0,50913
7720,11835,城区 1.0,50914
25680,8976,城区 1.0,50915
18455,5725,城区 1.0,50916
4071,9808,城区 1.0,50917
13559,9156,城区 1.0,50918
5602,2832,城区 1.0,50919
7905,10440,城区 1.0,50920
7375,6562,城区 1.0,50921
22885,6962,城区 1.0,50922
21080,1836,城区 1.0,50923
10797,1202,城区 1.0,50924
10508,10080,城区 1.0,50925
5340,12076,城区 1.0,50926
9058,1493,城区 1.0,50927
7740,8546,城区 1.0,50928
20474,9773,城区 1.0,50929
19097,8880,城区 1.0,50930
23335,11072,城区 1.0,50931
23400,707,城区 1.0,50932
22955,5666,城区 1.0,50933
4141,8588,城区 1.0,50934
12481,2168,城区 1.0,50935
28315,4396,城区 1.0,50936
16225,1009,城区 1.0,50937
22012,3136,城区 1.0,50938
11455,3762,城区 1.0,50939
25043,742,城区 1.0,50940
21,2922,城区 1.0,50941
24512,9248,城区 1.0,50942
26018,12368,城区 1.0,50943
23717,9714,城区 1.0,50944
17650,13290,城区 1.0,50945
3335,12759,城区 1.0,50946
3169,6895,城区 1.0,50947
5303,7640,城区 1.0,50948
21979,9199,城区 1.0,50949
29105,9791,城区 1.0,50950
18661,8681,城区 1.0,50951
3652,8753,城区 1.0,50952
24033,2029,城区 1.0,50953
15987,7042,城区 1.0,50954
26253,5083,城区 1.0,50955
11420,814,城区 1.0,50956
32718,12244,城区 1.0,50957
31063,7229,城区 1.0,50958
20652,3864,城区 1.0,50959
4769,470,城区 1.0,50960
15005,6047,城区 1.0,50961
1594,6487,城区 1.0,50962
24326,3276,城区 1.0,50963
21323,6540,城区 1.0,50964
7679,8990,城区 1.0,50965
32588,9710,城区 1.0,50966
29271,2945,城区 1.0,50967
29221,13470,城区 1.0,50968
20183,8589,城区 1.0,50969
23955,4978,城区 1.0,50970
24779,5006,城区 1.0,50971
13262,5135,城区 1.0,50972
23487,12196,城区 1.0,50973
29033,2088,城区 1.0,50974
12935,4779,城区 1.0,50975
15993,14790,城区 1.0,50976
24962,3965,城区 1.0,50977
11001,4105,城区 1.0,50978
11807,9567,城区 1.0,50979
2669,3134,城区 1.0,50980
32671,1457,城区 1.0,50981
12998,3545,城区 1.0,50982
13597,14218,城区 1.0,50983
8838,14844,城区 1.0,50984
7372,8563,城区 1.0,50985
21028,14264,城区 1.0,50986
28801,14723,城区 1.0,50987
13490,7604,城区 1.0,50988
31601,9227,城区 1.0,50989
11197,8692,城区 1.0,50990
19771,5363,城区 1.0,50991
29301,7363,城区 1.0,50992
7721,3565,城区 1.0,50993
17421,8445,城区 1.0,50994
18610,495,城区 1.0,50995
16741,22,城区 1.0,50996
31812,14151,城区 1.0,50997
23015,8055,城区 1.0,50998
3393,8738,城区 1.0,50999
15279,4882,城区 1.0,51000
1608,12654,城区 1.0,51001
3822,2707,城区 1.0,51002
24245,1338,城区 1.0,51003
144,7290,城区 1.0,51004
31339,8154,城区 1.0,51005
24604,4623,城区 1.0,51006
22225,5078,城区 1.0,51007
21724,1981,城区 1.0,51008
2330,14733,城区 1.0,51009
28223,5594,城区 1.0,51010
29130,3846,城区 1.0,51011
4987,14445,城区 1.0,51012
18805,8616,城区 1.0,51013
5750,5489,城区 1.0,51014
27338,6963,城区 1.0,51015
28135,14697,城区 1.0,51016
32209,6630,城区 1.0,51017
23224,1908,城区 1.0,51018
26737,9474,城区 1.0,51019
31920,12372,城区 1.0,51020
10293,3855,城区 1.0,51021
6734,9561,城区 1.0,51022
31056,12606,城区 1.0,51023
8184,7075,城区 1.0,51024
28382,14119,城区 1.0,51025
6741,432,城区 1.0,51026
24684,12779,城区 1.0,51027
12279,3283,城区 1.0,51028
20667,836,城区 1.0,51029
24125,9118,城区 1.0,51030
12737,3028,城区 1.0,51031
32119,5577,城区 1.0,51032
10737,14091,城区 1.0,51033
20556,7795,城区 1.0,51034
16060,6901,城区 1.0,51035
8793,3432,城区 1.0,51036
2136,4580,城区 1.0,51037
14875,5907,城区 1.0,51038
21184,13074,城区 1.0,51039
8719,11790,城区 1.0,51040
20476,41,城区 1.0,51041
3351,8329,城区 1.0,51042
16290,7974,城区 1.0,51043
23072,3591,城区 1.0,51044
12189,787,城区 1.0,51045
31490,3239,城区 1.0,51046
14893,3053,城区 1.0,51047
17063,10681,城区 1.0,51048
25903,12005,城区 1.0,51049
24176,3479,城区 1.0,51050
1695,6139,城区 1.0,51051
32468,13998,城区 1.0,51052
21083,8639,城区 1.0,51053
29515,12621,城区 1.0,51054
29993,826,城区 1.0,51055
15722,8838,城区 1.0,51056
24828,12581,城区 1.0,51057
24399,8978,城区 1.0,51058
11891,1023,城区 1.0,51059
26943,9834,城区 1.0,51060
14243,7349,城区 1.0,51061
2702,8707,城区 1.0,51062
20502,10141,城区 1.0,51063
10687,8346,城区 1.0,51064
15891,9637,城区 1.0,51065
18413,11400,城区 1.0,51066
22816,1690,城区 1.0,51067
13162,8935,城区 1.0,51068
29126,4410,城区 1.0,51069
19877,11382,城区 1.0,51070
26260,12189,城区 1.0,51071
26705,13874,城区 1.0,51072
2663,5722,城区 1.0,51073
32195,7566,城区 1.0,51074
16360,6038,城区 1.0,51075
18588,7811,城区 1.0,51076
28245,9467,城区 1.0,51077
32425,11867,城区 1.0,51078
13189,10542,城区 1.0,51079
13063,6547,城区 1.0,51080
30502,14617,城区 1.0,51081
9099,10023,城区 1.0,51082
17226,1203,城区 1.0,51083
30048,6051,城区 1.0,51084
1570,8636,城区 1.0,51085
9458,10967,城区 1.0,51086
8456,9405,城区 1.0,51087
11531,14962,城区 1.0,51088
26819,7975,城区 1.0,51089
10556,7531,城区 1.0,51090
31495,8044,城区 1.0,51091
30591,11803,城区 1.0,51092
3388,3915,城区 1.0,51093
7450,12319,城区 1.0,51094
6272,10791,城区 1.0,51095
29383,10133,城区 1.0,51096
1775,9642,城区 1.0,51097
23569,3300,城区 1.0,51098
17954,12078,城区 1.0,51099
3585,2257,城区 1.0,51100
25333,893,城区 1.0,51101
10490,10103,城区 1.0,51102
4750,2233,城区 1.0,51103
10722,9271,城区 1.0,51104
19611,3990,城区 1.0,51105
30338,6641,城区 1.0,51106
23258,4047,城区 1.0,51107
2352,9658,城区 1.0,51108
479,10302,城区 1.0,51109
32683,3990,城区 1.0,51110
10002,568,城区 1.0,51111
4422,1895,城区 1.0,51112
6135,3008,城区 1.0,51113
12361,1742,城区 1.0,51114
22194,8699,城区 1.0,51115
23188,5178,城区 1.0,51116
4042,1357,城区 1.0,51117
23941,1847,城区 1.0,51118
7469,1345,城区 1.0,51119
4380,1913,城区 1.0,51120
14964,10710,城区 1.0,51121
20061,10385,城区 1.0,51122
20073,12504,城区 1.0,51123
9462,2703,城区 1.0,51124
28102,11069,城区 1.0,51125
5154,3529,城区 1.0,51126
31552,2074,城区 1.0,51127
19149,3730,城区 1.0,51128
2244,10844,城区 1.0,51129
13049,14118,城区 1.0,51130
24065,11363,城区 1.0,51131
19552,13773,城区 1.0,51132
18470,14731,城区 1.0,51133
6747,7511,城区 1.0,51134
5869,14398,城区 1.0,51135
10498,7103,城区 1.0,51136
27352,10679,城区 1.0,51137
28053,13043,城区 1.0,51138
14522,1088,城区 1.0,51139
1563,10834,城区 1.0,51140
9850,2022,城区 1.0,51141
7240,6911,城区 1.0,51142
9492,5651,城区 1.0,51143
28580,477,城区 1.0,51144
27616,14876,城区 1.0,51145
19178,5220,城区 1.0,51146
14615,7348,城区 1.0,51147
26798,2179,城区 1.0,51148
31635,1857,城区 1.0,51149
2883,1662,城区 1.0,51150
18902,13262,城区 1.0,51151
19420,4770,城区 1.0,51152
19022,9273,城区 1.0,51153
25841,12686,城区 1.0,51154
28888,3917,城区 1.0,51155
31717,1892,城区 1.0,51156
13698,11267,城区 1.0,51157
11749,65,城区 1.0,51158
10389,6932,城区 1.0,51159
25619,1081,城区 1.0,51160
2003,14130,城区 1.0,51161
13028,3631,城区 1.0,51162
14589,8152,城区 1.0,51163
18630,4172,城区 1.0,51164
19864,6407,城区 1.0,51165
12295,10428,城区 1.0,51166
29681,3490,城区 1.0,51167
26610,11177,城区 1.0,51168
31071,10236,城区 1.0,51169
6459,5643,城区 1.0,51170
16840,12633,城区 1.0,51171
27037,8893,城区 1.0,51172
22630,5274,城区 1.0,51173
12993,13782,城区 1.0,51174
32203,2461,城区 1.0,51175
8290,4662,城区 1.0,51176
22307,5997,城区 1.0,51177
31151,3423,城区 1.0,51178
8890,1717,城区 1.0,51179
6640,13703,城区 1.0,51180
5566,4883,城区 1.0,51181
23661,7659,城区 1.0,51182
18245,5386,城区 1.0,51183
32651,2765,城区 1.0,51184
19601,1840,城区 1.0,51185
17209,1497,城区 1.0,51186
27283,14250,城区 1.0,51187
18058,8421,城区 1.0,51188
175,581,城区 1.0,51189
26787,3271,城区 1.0,51190
4287,12999,城区 1.0,51191
12504,9979,城区 1.0,51192
2138,10700,城区 1.0,51193
530,2461,城区 1.0,51194
12118,205,城区 1.0,51195
7540,3828,城区 1.0,51196
24459,11622,城区 1.0,51197
14398,3760,城区 1.0,51198
27098,12935,城区 1.0,51199
10481,614,城区 1.0,51200
19567,3493,城区 1.0,51201
28596,4161,城区 1.0,51202
7746,10538,城区 1.0,51203
7670,5538,城区 1.0,51204
21476,6555,城区 1.0,51205
24917,1371,城区 1.0,51206
16760,5752,城区 1.0,51207
13758,433,城区 1.0,51208
32255,14065,城区 1.0,51209
726,2401,城区 1.0,51210
3034,12759,城区 1.0,51211
10393,548,城区 1.0,51212
27273,3792,城区 1.0,51213
16193,12933,城区 1.0,51214
30137,2103,城区 1.0,51215
3690,13211,城区 1.0,51216
13694,9668,城区 1.0,51217
32627,7498,城区 1.0,51218
989,248,城区 1.0,51219
3879,11647,城区 1.0,51220
11149,931,城区 1.0,51221
669,875,城区 1.0,51222
25598,10449,城区 1.0,51223
25436,9599,城区 1.0,51224
20123,1443,城区 1.0,51225
1731,3154,城区 1.0,51226
22861,4434,城区 1.0,51227
9385,8967,城区 1.0,51228
10816,11393,城区 1.0,51229
16704,14866,城区 1.0,51230
30953,308,城区 1.0,51231
28223,3684,城区 1.0,51232
30792,7667,城区 1.0,51233
10048,2469,城区 1.0,51234
13930,811,城区 1.0,51235
19814,1090,城区 1.0,51236
5427,8743,城区 1.0,51237
1604,10599,城区 1.0,51238
16474,7195,城区 1.0,51239
506,5158,城区 1.0,51240
17589,9858,城区 1.0,51241
27809,2889,城区 1.0,51242
11447,40,城区 1.0,51243
3818,9364,城区 1.0,51244
17975,26,城区 1.0,51245
25089,2503,城区 1.0,51246
30066,11412,城区 1.0,51247
6840,12570,城区 1.0,51248
14676,10395,城区 1.0,51249
28641,14986,城区 1.0,51250
17651,6109,城区 1.0,51251
8187,5083,城区 1.0,51252
21085,8390,城区 1.0,51253
31250,3686,城区 1.0,51254
4755,11381,城区 1.0,51255
28128,10502,城区 1.0,51256
24277,862,城区 1.0,51257
26424,3565,城区 1.0,51258
3872,832,城区 1.0,51259
30885,14428,城区 1.0,51260
6646,5889,城区 1.0,51261
6478,10883,城区 1.0,51262
24925,6265,城区 1.0,51263
31260,5045,城区 1.0,51264
20778,5821,城区 1.0,51265
13855,2520,城区 1.0,51266
12927,9773,城区 1.0,51267
25134,12251,城区 1.0,51268
22675,13336,城区 1.0,51269
16334,6001,城区 1.0,51270
2737,9310,城区 1.0,51271
5974,7590,城区 1.0,51272
20356,1071,城区 1.0,51273
32080,10935,城区 1.0,51274
32145,2282,城区 1.0,51275
1825,3718,城区 1.0,51276
13573,4712,城区 1.0,51277
13037,4998,城区 1.0,51278
9905,7162,城区 1.0,51279
1717,8692,城区 1.0,51280
19539,13047,城区 1.0,51281
10946,4103,城区 1.0,51282
30231,9115,城区 1.0,51283
839,10858,城区 1.0,51284
20829,2645,城区 1.0,51285
3394,2199,城区 1.0,51286
19645,14272,城区 1.0,51287
675,6862,城区 1.0,51288
32072,13773,城区 1.0,51289
2480,11238,城区 1.0,51290
26897,3542,城区 1.0,51291
29608,4203,城区 1.0,51292
23277,6125,城区 1.0,51293
20134,1401,城区 1.0,51294
9078,3382,城区 1.0,51295
20169,5736,城区 1.0,51296
27478,2939,城区 1.0,51297
21138,3721,城区 1.0,51298
31426,10663,城区 1.0,51299
1677,6575,城区 1.0,51300
6724,10981,城区 1.0,51301
27700,7961,城区 1.0,51302
28862,1002,城区 1.0,51303
18448,10095,城区 1.0,51304
684,9016,城区 1.0,51305
15137,9507,城区 1.0,51306
13993,6284,城区 1.0,51307
2944,259,城区 1.0,51308
821,7058,城区 1.0,51309
24643,2668,城区 1.0,51310
10677,119,城区 1.0,51311
29857,8041,城区 1.0,51312
8891,10264,城区 1.0,51313
1623,6915,城区 1.0,51314
8072,2929,城区 1.0,51315
841,4715,城区 1.0,51316
17615,12536,城区 1.0,51317
14957,12759,城区 1.0,51318
700,13452,城区 1.0,51319
5093,9241,城区 1.0,51320
11829,12448,城区 1.0,51321
5227,11798,城区 1.0,51322
16224,10324,城区 1.0,51323
12274,3133,城区 1.0,51324
22885,38,城区 1.0,51325
12170,6862,城区 1.0,51326
32629,5084,城区 1.0,51327
11909,14878,城区 1.0,51328
6923,12085,城区 1.0,51329
29400,8024,城区 1.0,51330
14193,8105,城区 1.0,51331
9412,765,城区 1.0,51332
5767,407,城区 1.0,51333
10677,13784,城区 1.0,51334
704,14790,城区 1.0,51335
9834,10891,城区 1.0,51336
621,3085,城区 1.0,51337
27734,10190,城区 1.0,51338
20542,2998,城区 1.0,51339
22086,2018,城区 1.0,51340
15621,424,城区 1.0,51341
22597,6376,城区 1.0,51342
24254,14669,城区 1.0,51343
18108,12927,城区 1.0,51344
12493,11068,城区 1.0,51345
6366,9102,城区 1.0,51346
2438,12600,城区 1.0,51347
10819,14318,城区 1.0,51348
2290,14984,城区 1.0,51349
16339,2556,城区 1.0,51350
25808,4632,城区 1.0,51351
21478,11814,城区 1.0,51352
13787,7239,城区 1.0,51353
28074,10020,城区 1.0,51354
10827,2554,城区 1.0,51355
1988,7441,城区 1.0,51356
16798,13642,城区 1.0,51357
19002,1321,城区 1.0,51358
30104,13946,城区 1.0,51359
7056,3509,城区 1.0,51360
29833,2708,城区 1.0,51361
19761,6533,城区 1.0,51362
20686,14804,城区 1.0,51363
26385,10142,城区 1.0,51364
18842,2260,城区 1.0,51365
22161,1620,城区 1.0,51366
4343,9578,城区 1.0,51367
1187,113,城区 1.0,51368
13063,4591,城区 1.0,51369
5934,5415,城区 1.0,51370
656,14761,城区 1.0,51371
25012,13411,城区 1.0,51372
11959,1251,城区 1.0,51373
18738,13370,城区 1.0,51374
26124,5507,城区 1.0,51375
8007,2584,城区 1.0,51376
10951,8101,城区 1.0,51377
14489,9958,城区 1.0,51378
15441,1790,城区 1.0,51379
17013,412,城区 1.0,51380
14855,6060,城区 1.0,51381
7093,8472,城区 1.0,51382
25402,2676,城区 1.0,51383
13543,7373,城区 1.0,51384
6266,12651,城区 1.0,51385
15275,6528,城区 1.0,51386
532,10761,城区 1.0,51387
5469,2503,城区 1.0,51388
32729,2107,城区 1.0,51389
27892,2451,城区 1.0,51390
17953,13392,城区 1.0,51391
22570,13519,城区 1.0,51392
19472,8407,城区 1.0,51393
22494,9505,城区 1.0,51394
28440,5383,城区 1.0,51395
14262,6409,城区 1.0,51396
28607,3038,城区 1.0,51397
4360,5471,城区 1.0,51398
11171,5654,城区 1.0,51399
29947,11514,城区 1.0,51400
14523,6229,城区 1.0,51401
489,6766,城区 1.0,51402
17887,14756,城区 1.0,51403
26632,7470,城区 1.0,51404
25739,5666,城区 1.0,51405
8522,7283,城区 1.0,51406
8160,2553,城区 1.0,51407
24705,12091,城区 1.0,51408
1259,10386,城区 1.0,51409
31687,4629,城区 1.0,51410
42,13317,城区 1.0,51411
22045,12356,城区 1.0,51412
13388,10452,城区 1.0,51413
3154,466,城区 1.0,51414
11833,12760,城区 1.0,51415
26919,10631,城区 1.0,51416
6738,6267,城区 1.0,51417
25776,6098,城区 1.0,51418
24314,1320,城区 1.0,51419
13053,9007,城区 1.0,51420
16469,9216,城区 1.0,51421
9722,4842,城区 1.0,51422
29007,463,城区 1.0,51423
26260,947,城区 1.0,51424
13793,13630,城区 1.0,51425
18717,8043,城区 1.0,51426
31376,10314,城区 1.0,51427
16626,2117,城区 1.0,51428
1334,5620,城区 1.0,51429
14171,11792,城区 1.0,51430
8964,4154,城区 1.0,51431
18866,14693,城区 1.0,51432
30664,8775,城区 1.0,51433
13000,12212,城区 1.0,51434
21100,7551,城区 1.0,51435
25476,6379,城区 1.0,51436
10943,2877,城区 1.0,51437
3789,361,城区 1.0,51438
11385,8272,城区 1.0,51439
11434,144,城区 1.0,51440
29561,10563,城区 1.0,51441
14504,12946,城区 1.0,51442
23888,5308,城区 1.0,51443
12157,1430,城区 1.0,51444
5123,6464,城区 1.0,51445
4074,4346,城区 1.0,51446
13837,1981,城区 1.0,51447
25318,11611,城区 1.0,51448
16292,2591,城区 1.0,51449
3832,12123,城区 1.0,51450
6461,1991,城区 1.0,51451
31461,12330,城区 1.0,51452
28498,2369,城区 1.0,51453
17291,8400,城区 1.0,51454
14179,9117,城区 1.0,51455
2317,4914,城区 1.0,51456
1595,1441,城区 1.0,51457
5936,6867,城区 1.0,51458
7028,1453,城区 1.0,51459
27909,13973,城区 1.0,51460
17981,11503,城区 1.0,51461
26569,6816,城区 1.0,51462
1883,10367,城区 1.0,51463
5385,13402,城区 1.0,51464
5230,2157,城区 1.0,51465
28681,567,城区 1.0,51466
8310,1866,城区 1.0,51467
3687,13171,城区 1.0,51468
3477,1245,城区 1.0,51469
32764,6238,城区 1.0,51470
27671,2047,城区 1.0,51471
-1,-1 
